,10m_critical_power,10m_critical_power_hr,10m_peak_wpk,10s_critical_power,10s_peak_wpk,15s_critical_power,15s_peak_wpk,1m_critical_power,1m_critical_power_hr,1m_peak_wpk,1s_critical_power,1s_peak_wpk,20m_critical_power,20m_critical_power_hr,20m_peak_wpk,20s_critical_power,20s_peak_wpk,2m_critical_power,30m_critical_power,30m_critical_power_hr,30m_peak_wpk,30s_critical_power,30s_peak_wpk,3m_critical_power,5m_critical_power,5m_critical_power_hr,5m_peak_wpk,5s_critical_power,5s_peak_wpk,60m_critical_power,60m_critical_power_hr,60m_peak_wpk,8m_critical_power,90m_critical_power,HRV_Recovery_Points,Rest_AVNN,Rest_HF,Rest_HR,Rest_LF,Rest_PNN50,Rest_SDNN,Rest_rMSSD,a_coggan_tss,a_friel_efficiency_factor,a_skiba_bike_score,a_skiba_response_index,a_skiba_variability_index,activity_crc,aerobic_decoupling,antiss_score,ap_percent_max,athlete_weight,atiss_score,average_speed,average_temp,best_1000m,best_100m,best_10km,best_1500m,best_15km,best_2000m,best_200m,best_20km,best_3000m,best_30km,best_4000m,best_400m,best_40km,best_5000m,best_500m,best_50m,best_800m,best_Marathon,best_half_marathon,coggan_tss,cp_setting,cpsolver_best_r,daniels_equivalent_power,daniels_points,data,date,distance_swim,elevation_gain,elevation_gain_carrying,elevation_loss,eoa,friel_efficiency_factor,gradient,heartbeats,hrnp,hrpw,l3_sustain,l4_sustain,l5_sustain,l6_sustain,l7_sustain,max_cadence,max_ct,max_heartrate,max_power,max_run_cadence,max_speed,max_temp,maxpowervariance,meanpowervariance,min_heartrate,min_temp,ninety_five_percent_hr,pace,pace_swim,peak_percent,power_fatigue_index,power_pacing_index,power_zone,ride_count,session_rpe,skiba_bike_score,skiba_response_index,skiba_variability_index,skiba_wprime_low,skiba_wprime_matches,skiba_wprime_max,skiba_wprime_maxmatch,skiba_wprime_tau,sport,time_carrying,time_in_zone_H1,time_in_zone_H2,time_in_zone_H3,time_in_zone_H4,time_in_zone_H5,time_in_zone_L1,time_in_zone_L2,time_in_zone_L3,time_in_zone_L4,time_in_zone_L5,time_in_zone_L6,time_in_zone_L7,time_in_zone_P1,time_in_zone_P2,time_in_zone_P3,time_in_zone_P4,time_in_zone_P5,time_in_zone_P6,time_riding,tiss_delta,total_distance,total_kcalories,total_work,trimp_100_points,trimp_points,trimp_zonal_points,triscore,vam,wattsRPE,wb,wcptime_in_zone_L1,wcptime_in_zone_L2,wcptime_in_zone_L3,wcptime_in_zone_L4,workout_time,wtime_in_zone_L1,wtime_in_zone_L2,wtime_in_zone_L3,wtime_in_zone_L4,wwork_in_zone_L1,wwork_in_zone_L2,wwork_in_zone_L3,wwork_in_zone_L4,VERSION,yob,gender,id,10m_critical_pace,10m_critical_pace_hr,10m_critical_pace_swim,10s_critical_pace,10s_critical_pace_swim,15s_critical_pace,15s_critical_pace_swim,1m_critical_pace,1m_critical_pace_hr,1m_critical_pace_swim,20m_critical_pace,20m_critical_pace_hr,20m_critical_pace_swim,20s_critical_pace,20s_critical_pace_swim,2m_critical_pace,2m_critical_pace_swim,30m_critical_pace,30m_critical_pace_hr,30m_critical_pace_swim,30s_critical_pace,30s_critical_pace_swim,3m_critical_pace,3m_critical_pace_swim,5m_critical_pace,5m_critical_pace_hr,5m_critical_pace_swim,60m_critical_pace,60m_critical_pace_hr,60m_critical_pace_swim,8m_critical_pace,8m_critical_pace_swim,90m_critical_pace,90m_critical_pace_swim,govss,govss_rtp,swimscore,swimscore_tp,average_lps,average_lte,average_rps,average_rte,filename,time,distance,speed,power,heartrate,cadence,torque,altitude,gps,slope,windspeed,temperature,pedal_data,moxy_O2,running_dynamics
855,188.90333,139.99165,2.33214,504.20000,6.22469,494.66667,6.10700,280.01667,140.16949,3.45700,516.00000,6.37037,180.79667,132.25605,2.23206,486.45000,6.00556,208.95000,169.15889,135.09505,2.08838,427.56667,5.27860,191.13333,190.87667,142.37793,2.35650,509.80000,6.29383,,,,189.61042,,,,,,,,,,53.96821,1.29488,50.08548,1.24743,1.16008,1494916562846.00000,28.77270,1.31571,14.00738,81.00000,40.74986,19.43617,-255.00000,2.80000,0.20000,30.23333,4.20000,50.45000,5.58333,0.41667,,8.40000,,11.21667,1.01667,,14.05000,1.31667,0.10000,2.23333,,,53.96821,220.00000,-255.00000,166.06489,27.33405,TDSPH----------,2017/05/16 06:36:00 UTC,16364.17778,,,,,1.29488,,7175.45000,1.29488,1.07530,,,,,29.00000,,38.01893,159.00000,516.00000,,31.32000,-255.00000,497.00000,14.89470,82.00000,-255.00000,146.00000,3.08703,0.30870,60.88571,96.89922,27.14609,2.02170,1.00000,,50.08548,1.24743,1.16008,13.74100,1.00000,31.29500,6.24700,555.00000,Bike,,161.00000,1946.00000,1184.00000,14.00000,,1125.00000,614.00000,1490.00000,47.00000,2.00000,2.00000,25.00000,383.00000,6.00000,9.00000,6.00000,417.00000,2484.00000,3031.00000,96.87225,16.36418,,462.94400,34.63605,61.15707,62.23833,50.08548,,,33.21832,23.00000,6.00000,,,3305.00000,3272.00000,33.00000,,,466.95400,9.63000,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_16_06_36_00.csv,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
856,,138.82972,,,,,,,122.91525,,,,,141.35113,,,,,,,,,,,,141.60535,,,,,,,,,,,,,,,,,,,,,,1494933707230.00000,,,,81.00000,,24.92624,-255.00000,1.83333,0.13333,,3.05000,,4.03333,0.26667,,6.41667,,10.45000,0.56667,,12.86667,0.75000,0.06667,1.38333,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/16 11:21:13 UTC,7650.97000,6.09600,,24.07900,,,0.07968,2834.15000,,,,,,,,108.00000,37.54081,167.00000,,108.00000,47.00000,-255.00000,,,113.00000,-255.00000,160.00000,2.40710,0.24071,,,,,1.00000,,,,,,,,,,Bike,,,342.00000,670.00000,191.00000,,,,,,,,,115.00000,4.00000,13.00000,27.00000,34.00000,1010.00000,1111.00000,,7.65097,,,17.12282,30.23386,26.03667,,18.24239,,,,,,,1203.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_16_11_21_13.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
857,,125.12855,,,,,,,110.64407,,,,,130.06505,,,,,,,,,,,,121.64548,,,,,,,,,,,,,,,,,,,,,,1494966751885.00000,,,,81.00000,,21.81025,-255.00000,2.35000,0.18333,,3.55000,,4.81667,0.38333,,7.66667,,10.51667,0.86667,,13.26667,1.10000,0.10000,1.85000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/16 20:31:49 UTC,7966.80000,27.12700,,13.10600,,,0.34050,2890.93333,,,,,,,,99.00000,37.53298,153.00000,,99.00000,34.00000,-255.00000,,,102.00000,-255.00000,150.00000,2.75100,0.27510,,,,,1.00000,,,,,,,,,,Bike,,53.00000,989.00000,288.00000,,,,,,,,,,48.00000,16.00000,26.00000,36.00000,111.00000,1093.00000,1328.00000,,7.96680,,,15.24000,26.90935,24.68667,,73.42647,,,,,,,1330.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_16_20_31_49.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
858,,132.65943,,,,,,,120.00000,,,,,131.29191,,,,,,131.55698,,,,,,131.85619,,,,,133.27563,,,,,,,,,,,,,,,,,1494999011680.00000,,,,81.00000,,22.33400,-255.00000,1.83333,0.15000,24.56667,2.96667,38.48333,4.10000,0.28333,52.51667,6.46667,79.76667,9.13333,0.61667,108.11667,11.45000,0.78333,0.08333,1.38333,114.30000,55.56667,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/17 05:29:24 UTC,43538.90000,115.06300,,110.03300,,,0.26428,15839.21667,,,,,,,,123.00000,38.44608,172.00000,,123.00000,43.10000,-255.00000,,,106.00000,-255.00000,147.00000,2.68649,0.26865,,,,,1.00000,,,,,,,,,,Bike,3.00000,96.00000,4004.00000,2841.00000,155.00000,,,,,,,,,264.00000,98.00000,112.00000,231.00000,639.00000,5752.00000,7029.00000,,43.53890,,,91.54654,161.64425,136.83333,,58.37469,,,,,,,7096.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_17_05_29_24.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
859,,138.41903,,,,,,,105.62712,,,,,131.69808,,,,,,,,,,,,128.66555,,,,,,,,,,,,,,,,,,,,,,1495019849954.00000,,,,81.00000,,20.46443,-255.00000,2.58333,0.20000,,3.83333,,5.31667,0.41667,,8.20000,,11.33333,0.96667,,14.21667,1.25000,0.10000,2.05000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/17 11:17:17 UTC,7475.20000,9.14600,,24.08100,,,0.12235,2885.86667,,,,,,,,97.00000,37.46364,223.00000,,97.00000,32.50000,-255.00000,,,96.00000,-255.00000,184.00000,2.93192,0.29319,,,,,1.00000,,,,,,,,,,Bike,,111.00000,978.00000,78.00000,49.00000,103.00000,,,,,,,,58.00000,20.00000,21.00000,52.00000,103.00000,1065.00000,1319.00000,,7.47520,,,15.50080,27.36986,31.37167,,24.96255,,,,,,,1319.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_17_11_17_17.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
860,,123.19032,,,,,,,100.40678,,,,,124.01168,,,,,,,,,,,,121.15719,,,,,,,,,,,,,,,,,,,,,,1495053106515.00000,,,,81.00000,,21.37546,-255.00000,2.40000,0.16667,,3.71667,,5.11667,0.31667,,7.85000,,10.41667,0.78333,,13.35000,1.03333,0.08333,1.90000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/17 20:31:30 UTC,8063.30000,32.30900,,18.28800,,,0.40069,2801.38333,,,,,,,,98.00000,37.43628,142.00000,,98.00000,39.20000,-255.00000,,,81.00000,-255.00000,136.00000,2.80696,0.28070,,,,,1.00000,,,,,,,,,,Bike,,98.00000,1187.00000,75.00000,,,,,,,,,,31.00000,15.00000,25.00000,78.00000,61.00000,1150.00000,1360.00000,,8.06330,,,12.85572,22.69941,24.73167,,85.52382,,,,,,,1360.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_17_20_31_30.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
861,,155.09725,,,,,,,177.89831,,,,,147.09170,,,,,,139.18395,,,,,,176.33110,,,,,,,,,,,,,,,,,,,,,,1495104568761.00000,,,,81.00000,,20.27975,-255.00000,2.01667,0.18333,28.90000,3.25000,45.68333,4.48333,0.36667,,7.25000,,9.91667,0.75000,,13.03333,0.93333,0.10000,1.55000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/18 10:48:52 UTC,16122.40000,22.25100,,37.18600,,,0.13801,6457.06667,,,,,,,,95.00000,37.94541,220.00000,,95.00000,33.60000,-255.00000,,,92.00000,-255.00000,196.00000,2.95862,0.29586,,,,,1.00000,,,,,,,,,,Bike,5.00000,76.00000,2135.00000,243.00000,98.00000,333.00000,,,,,,,,93.00000,50.00000,55.00000,232.00000,387.00000,2068.00000,2869.00000,,16.12240,,,36.66731,64.74368,76.15833,,27.25539,,,,,,,2939.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_18_10_48_52.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
862,,132.12187,,,,,,,115.94915,,,,,,,,,,,,,,,,,128.70569,,,,,,,,,,,,,,,,,,,,,,1495138783019.00000,,,,81.00000,,23.69988,-255.00000,2.21667,0.15000,,3.40000,,4.66667,0.30000,,7.18333,,9.76667,0.76667,,12.31667,1.01667,0.08333,1.83333,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/18 20:18:41 UTC,6346.30000,21.03100,,3.04800,,,0.33139,2151.21667,,,,,,,,97.00000,37.35596,145.00000,,97.00000,40.70000,-255.00000,,,104.00000,-255.00000,141.00000,2.53166,0.25317,,,,,1.00000,,,,,,,,,,Bike,,17.00000,626.00000,323.00000,,,,,,,,,,8.00000,,7.00000,6.00000,12.00000,933.00000,964.00000,,6.34630,,,12.08129,21.33201,18.19167,,78.37640,,,,,,,966.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_18_20_18_41.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
863,,127.65275,,,,,,,106.88136,,,,,131.70892,,,,,,132.73708,,,,,,120.20401,,,,,128.71631,,,,,,,,,,,,,,,,,1495167443546.00000,,,,81.00000,,21.27907,-255.00000,1.45000,0.13333,20.93333,2.30000,35.43333,3.05000,0.25000,53.55000,5.20000,84.73333,7.26667,0.53333,,9.56667,0.66667,0.06667,1.10000,,56.23333,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/19 04:17:13 UTC,35187.30000,273.56300,,273.56300,,,0.77745,13613.53333,,,,,,,,114.00000,38.44506,177.00000,,114.00000,48.50000,-255.00000,,,89.00000,-255.00000,165.00000,2.81967,0.28197,,,,,1.00000,,,,,,,,,,Bike,,389.00000,3053.00000,2196.00000,522.00000,93.00000,,,,,,,,1181.00000,149.00000,187.00000,326.00000,521.00000,3889.00000,5954.00000,,35.18730,,,82.07636,144.92270,130.87667,,157.49669,,,,,,,6253.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_19_04_17_13.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
864,,129.70785,,,,,,,116.45763,,,,,,,,,,,,,,,,,126.63545,,,,,,,,,,,,,,,,,,,,,,1495193090957.00000,,,,81.00000,,23.23117,-255.00000,2.33333,0.20000,,3.61667,,4.83333,0.41667,,7.36667,,10.20000,0.91667,,12.76667,1.15000,0.10000,1.85000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/19 11:24:41 UTC,6866.10000,9.14400,,24.07900,,,0.13318,2327.80000,,,,,,,,99.00000,37.36633,143.00000,,99.00000,32.00000,-255.00000,,,103.00000,-255.00000,139.00000,2.58274,0.25827,,,,,1.00000,,,,,,,,,,Bike,,12.00000,889.00000,165.00000,,,,,,,,,,4.00000,1.00000,8.00000,20.00000,45.00000,988.00000,1066.00000,,6.86610,,,12.43960,21.96467,19.77833,,30.88030,,,,,,,1066.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_19_11_24_41.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
865,,122.79633,,,,,,,119.08475,,,,,,,,,,,,,,,,,122.98662,,,,,,,,,,,,,,,,,,,,,,1495224505366.00000,,,,81.00000,,21.93149,-255.00000,2.53333,0.18333,,3.85000,,5.21667,0.36667,,8.11667,,10.98333,0.90000,,,1.18333,0.10000,2.05000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/19 20:07:53 UTC,4922.40000,21.03100,,6.09600,,,0.42725,1672.76667,,,,,,,,97.00000,37.20916,146.00000,,97.00000,34.70000,-255.00000,,,94.00000,-255.00000,133.00000,2.73579,0.27358,,,,,1.00000,,,,,,,,,,Bike,,42.00000,736.00000,32.00000,,,,,,,,,,2.00000,,4.00000,13.00000,19.00000,772.00000,810.00000,,4.92240,,,7.72774,13.64492,14.76333,,93.47111,,,,,,,810.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_19_20_07_53.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
866,,128.12187,,,,,,,117.96610,,,,,131.17932,,,,,,133.35909,,,,,,124.76923,,,,,137.48791,,,,,,,,,,,,,,,,,1495363690883.00000,,,,81.00000,,19.21106,-255.00000,1.60000,0.11667,23.96667,2.81667,37.68333,4.00000,0.21667,55.26667,6.06667,104.41667,9.21667,0.48333,144.61667,11.76667,0.66667,0.06667,1.20000,150.88333,58.55000,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/21 10:47:18 UTC,57884.00000,562.81800,,562.81800,,,0.97232,26054.00000,,,,,,,,115.00000,38.76682,175.00000,,115.00000,56.70000,-255.00000,,,99.00000,-255.00000,163.00000,3.12320,0.31232,,,,,1.00000,,,,,,,,,,Bike,8.00000,1112.00000,2881.00000,5844.00000,1928.00000,56.00000,,,,,,,,3337.00000,508.00000,505.00000,711.00000,1142.00000,5618.00000,10882.00000,,57.88400,,,169.52669,299.33426,255.31167,,171.40215,,,,,,,11821.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_21_10_47_18.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
867,,143.46077,,,,,,,111.28814,,,,,,,,,,,,,,,,,132.97324,,,,,,,,,,,,,,,,,,,,,,1495422814342.00000,,,,81.00000,,26.74088,-255.00000,2.01667,0.16667,,3.11667,,4.11667,0.36667,,6.30000,,8.48333,0.76667,,10.63333,0.98333,0.08333,1.60000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/22 03:12:29 UTC,6759.50000,6.09600,,34.13800,,,0.09018,2269.88333,,,,,,,,98.00000,37.44062,168.00000,,98.00000,36.30000,-255.00000,,,99.00000,-255.00000,165.00000,2.24376,0.22438,,,,,1.00000,,,,,,,,,,Bike,,24.00000,114.00000,361.00000,413.00000,,,,,,,,,6.00000,1.00000,,5.00000,15.00000,885.00000,912.00000,,6.75950,,,17.25818,30.47286,23.43667,,24.06316,,,,,,,912.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_22_03_12_29.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
868,,134.43239,,,,,,,106.57627,,,,,140.90992,,,,,,,,,,,,128.92642,,,,,,,,,,,,,,,,,,,,,,1495454738350.00000,,,,81.00000,,23.98185,-255.00000,1.95000,0.18333,,3.15000,,4.35000,0.35000,,6.76667,,9.25000,0.73333,,11.60000,0.90000,0.10000,1.55000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/22 12:05:38 UTC,8280.40000,36.27300,,18.29000,,,0.43806,2951.35000,,,,,,,,106.00000,37.57040,165.00000,,106.00000,35.80000,-255.00000,,,95.00000,-255.00000,158.00000,2.50189,0.25019,,,,,1.00000,,,,,,,,,,Bike,2.00000,50.00000,185.00000,891.00000,132.00000,,,,,,,,,47.00000,6.00000,10.00000,18.00000,65.00000,1112.00000,1245.00000,,8.28040,,,18.89316,33.35977,26.36167,,103.80191,,,,,,,1258.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_22_12_05_38.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
869,,146.18698,,,,,,,133.10169,,,,,,,,,,,,,,,,,148.26421,,,,,,,,,,,,,,,,,,,,,,1495509985921.00000,,,,81.00000,,26.68661,-255.00000,1.86667,0.16667,,2.83333,,3.85000,0.35000,,6.31667,,8.70000,0.70000,,11.01667,0.88333,0.08333,1.46667,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/23 03:25:38 UTC,6011.90000,9.14400,,30.17500,,,0.15210,2017.55000,,,,,,,,97.00000,37.31168,159.00000,,97.00000,36.40000,-255.00000,,,122.00000,-255.00000,156.00000,2.24832,0.22483,,,,,1.00000,,,,,,,,,,Bike,1.00000,,47.00000,619.00000,157.00000,,,,,,,,,23.00000,1.00000,6.00000,4.00000,26.00000,763.00000,811.00000,,6.01190,,,14.49597,25.59561,18.47500,,39.99806,,,,,,,823.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_23_03_25_38.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
870,,130.76962,,,,,,,119.50847,,,,,,,,,,,,,,,,,128.24080,,,,,,,,,,,,,,,,,,,,,,1495541400688.00000,,,,81.00000,,24.57815,-255.00000,2.21667,0.16667,,3.41667,,4.53333,0.35000,,6.93333,,9.33333,0.83333,,11.86667,1.06667,0.08333,1.76667,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/23 12:09:17 UTC,6636.10000,16.15600,,3.04900,,,0.24346,2220.76667,,,,,,,,100.00000,37.39049,160.00000,,100.00000,36.50000,-255.00000,,,110.00000,-255.00000,152.00000,2.44119,0.24412,,,,,1.00000,,,,,,,,,,Bike,,6.00000,442.00000,491.00000,35.00000,,,,,,,,,9.00000,,2.00000,5.00000,17.00000,941.00000,974.00000,,6.63610,,,13.30557,23.49372,19.18000,,59.71417,,,,,,,974.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_23_12_09_17.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
871,,133.11519,,,,,,,119.96610,,,,,135.54045,,,,,,134.78321,,,,,,130.96321,,,,,136.70881,,,,,,,,,,,,,,,,,1495546461719.00000,,,,81.00000,,22.93484,-255.00000,1.61667,0.13333,22.85000,2.73333,36.26667,4.06667,0.26667,52.88333,6.36667,87.16667,8.50000,0.55000,112.68333,10.73333,0.73333,0.06667,1.26667,,55.20000,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/23 13:34:18 UTC,40588.30000,172.82200,3.04800,170.84100,,,0.42579,14621.38333,,,,,,,,98.00000,38.31399,173.00000,,98.00000,49.00000,-255.00000,,,108.00000,-255.00000,151.00000,2.61611,0.26161,,,,,1.00000,,,,,,,,,,Bike,2.00000,492.00000,2829.00000,3316.00000,229.00000,8.00000,,,,,,,,900.00000,106.00000,132.00000,146.00000,276.00000,5314.00000,6380.00000,,40.58830,,,87.94579,155.28638,133.86500,,90.50905,,,,,,,6874.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_23_13_34_18.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
872,,124.40234,,,,,,,113.57627,,,,,,,,,,,,,,,,,121.06355,,,,,,,,,,,,,,,,,,,,,,1495596137289.00000,,,,81.00000,,22.78853,-255.00000,2.21667,0.18333,,3.46667,,4.63333,0.38333,,7.16667,,9.91667,0.86667,,12.78333,1.08333,0.10000,1.73333,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/24 03:21:38 UTC,6823.90000,6.09600,,27.12800,,,0.08933,2257.50000,,,,,,,,95.00000,37.32925,141.00000,,95.00000,34.20000,-255.00000,,,97.00000,-255.00000,136.00000,2.63290,0.26329,,,,,1.00000,,,,,,,,,,Bike,,24.00000,1000.00000,55.00000,,,,,,,,,,5.00000,2.00000,11.00000,10.00000,28.00000,1023.00000,1079.00000,,6.82390,,,10.78758,19.04769,19.79333,,20.33883,,,,,,,1079.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_24_03_21_38.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
873,,139.72120,,,,,,,119.15254,,,,,,,,,,,,,,,,,139.39465,,,,,,,,,,,,,,,,,,,,,,1495627932026.00000,,,,81.00000,,22.02602,-255.00000,2.28333,0.18333,,3.50000,,4.68333,0.35000,,7.33333,,10.01667,0.75000,,13.31667,1.00000,0.10000,1.80000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/24 12:11:08 UTC,6773.00000,24.08000,,10.05900,,,0.35553,2549.33333,,,,,,,,105.00000,37.43051,155.00000,,105.00000,34.90000,-255.00000,,,96.00000,-255.00000,149.00000,2.72405,0.27241,,,,,1.00000,,,,,,,,,,Bike,,14.00000,421.00000,660.00000,14.00000,,,,,,,,,10.00000,1.00000,14.00000,25.00000,76.00000,983.00000,1109.00000,,6.77300,,,15.61163,27.56555,21.59500,,78.16772,,,,,,,1109.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_24_12_11_08.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
874,,130.32554,,,,,,,116.30508,,,,,,,,,,,,,,,,,125.03679,,,,,,,,,,,,,,,,,,,,,,1495678885170.00000,,,,81.00000,,23.30905,-255.00000,2.23333,0.20000,,3.48333,,4.61667,0.41667,,7.06667,,9.86667,0.88333,,12.50000,1.10000,0.10000,1.76667,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/25 02:21:24 UTC,6740.20000,6.09600,,31.09000,,,0.09044,2312.05000,,,,,,,,97.00000,37.37679,146.00000,,97.00000,32.10000,-255.00000,,,99.00000,-255.00000,142.00000,2.57411,0.25741,,,,,1.00000,,,,,,,,,,Bike,,15.00000,759.00000,279.00000,,,,,,,,,,16.00000,,6.00000,30.00000,42.00000,959.00000,1053.00000,,6.74020,,,12.53494,22.13301,19.72000,,20.84103,,,,,,,1053.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_25_02_21_24.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
875,,126.64441,,,,,,,126.94915,,,,,,,,,,,,,,,,,126.76254,,,,,,,,,,,,,,,,,,,,,,1495713884863.00000,,,,81.00000,,21.94066,-255.00000,2.53333,0.18333,,3.86667,,5.20000,0.38333,,7.81667,,10.46667,0.90000,,13.43333,1.18333,0.10000,2.00000,,,,220.00000,-255.00000,,,TDS-HC-AGL-----,2017/05/25 12:04:06 UTC,6807.70000,24.99500,,7.01100,,,0.36716,2324.41667,,,,,,,,93.00000,37.33551,134.00000,,93.00000,36.08020,-255.00000,,,101.00000,-255.00000,131.00000,2.73465,0.27346,,,,,1.00000,,,,,,,,,,Bike,,22.00000,1097.00000,,,,,,,,,,,14.00000,1.00000,12.00000,22.00000,34.00000,1036.00000,1119.00000,,6.80770,,,10.90188,19.24951,20.44167,,80.41287,,,,,,,1119.00000,,,,,,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_05_25_12_04_06.csv,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False
